CCC1CCCN(C(=O)CC2CCCC(N)C2)CC1 MolPort-021-144-886
Cc1ccc2cc(N(C)CC3CNC3)ccc2c1 MolPort-036-058-631
CCN(CC)c1ncc(C(=O)Nc2ccc(C(C)C)cc2)cn1 MolPort-044-019-150
COCC1CCN(C(=O)c2ccc(C#CCO)s2)CC1 MolPort-020-753-768
CCc1nnc(NC(=O)c2ccc(OC(F)F)cc2)s1 MolPort-009-490-566
CC(C)CC(C)(O)c1cc2cccc(F)c2o1 MolPort-034-971-824
Cc1cccc(C(=O)N(CCCN)c2cccc(Cl)c2)c1 MolPort-008-460-745
CNC(=O)C1CN(C(=O)c2cc(C)oc2C(F)(F)F)CC12CCNCC2 MolPort-001-879-531
COc1ccc(N(C)CC(C)(C)CN)cc1Cl MolPort-037-662-989
O=S(=O)(NC1CC2CCC(C1)N2Cc1ccccc1)c1cncc(Cl)c1 MolPort-039-458-039
O=C(Cc1cccc(F)c1F)NC1(CCl)CCC1 MolPort-033-945-028
COc1ccc(S(=O)(=O)NC(C)(C)c2ccccn2)cc1 MolPort-043-619-978
NCCc1ccc(Oc2cc(F)cc(Br)c2)cc1 MolPort-024-236-439
O=C(Nc1nccnc1Cl)c1cc(Br)c(Br)s1 MolPort-038-480-470
O=C(O)/C=C/c1ccc(N2CC3CCC(C2)O3)nc1 MolPort-023-552-703
CC1CCC(C(O)Cc2c(Cl)cccc2Cl)CC1 MolPort-011-793-114
CCN(CC)c1ccc(CNC(=O)N(C)Cc2ccccn2)cn1 MolPort-035-417-688
Cc1cc(C#N)cc(NCC(C)C(C)(C)C)n1 MolPort-035-047-377
CCOc1cccc(C(=O)N2CCC(C(=O)O)C2C)c1 MolPort-042-401-482
CC(C)CC(N)C(=O)Nc1ccc(C(C)(C)C#N)cc1 MolPort-012-034-380
Cc1ccc(C)c(Oc2ccc(CNC3CC3)cn2)c1C MolPort-013-546-971
COC(=O)c1ccc(C)c(S(=O)(=O)Nc2ccc(C)cc2C)c1 MolPort-028-395-369
CC1CCNCC1NC(=O)C1Cc2ccccc2CN1C(=O)c1ccco1.Cl MolPort-041-927-412
CCN(CC(=O)NC)Cc1c(O)ccc2ccccc12 MolPort-031-171-703
O=C(Nc1ccccc1F)C1CCCN(c2ccc(C3CC3)nn2)C1 MolPort-044-754-471
CC(C(=O)N1CCCCC1c1cnn(C)c1)n1cncn1 MolPort-039-528-947
CNC(=O)C(C)Oc1c(C)cc(Br)cc1CO MolPort-031-652-407
CCn1nc(C)c(Cl)c1CC(N)C1CN(C)CCN1C MolPort-025-736-948
NC(c1ncc(Cl)cc1Cl)C1CCOC2(CCC2)C1 MolPort-025-982-915
CC(C)C(N)c1nc2c(n1C)CCC(N(C)C)C2 MolPort-021-883-674
CCC1CCN(Cc2ccccc2)C(C(=O)O)C1 MolPort-034-621-792
Cc1nnc2sc(C3(CN)CCCCC3)nn12 MolPort-034-531-440
O=C(Nc1ccc(F)cc1)OC1CCCCC1 MolPort-003-913-761
Cc1c(C2(C(=O)O)CCCC2)nn(C)c1C MolPort-022-198-239
CCc1ocnc1C(=O)N1CCc2cc(OC)c(OC)cc2C1CC(=O)O MolPort-042-173-848
O=C(c1cc(N2CCCCS2(=O)=O)ccc1Cl)N1CCCC(CO)C1 MolPort-008-879-177
Cc1nc(C(F)(F)F)ccc1C(=O)N1CCC(C)CC1C(=O)O MolPort-042-390-563
O=C(COC(=O)C1CCCCC1)Nc1ccc2c(c1)OCCO2 MolPort-003-248-044
CC1Cc2ccccc2N1C(=O)c1cc(C(=O)NC2CCS(=O)(=O)C2)ccn1 MolPort-043-379-729
O=C(CNCc1ccc2c(c1)OCO2)Nc1ccccc1F MolPort-002-038-986
CC(C)c1nc(CNC(=O)c2coc(C3CC3)n2)no1 MolPort-010-677-522
CC(N)c1ccc(Br)cc1N1CCCCCC1 MolPort-031-159-139
CC1CCC(NCC(=O)Nc2ccc(F)cc2)C(C)C1 MolPort-020-774-114
Cn1ccnc1CSc1ccc(C(=O)O)o1 MolPort-020-720-296
CC(=O)CCc1cc(O)ccc1Br MolPort-029-554-054
COc1cc(C)c(-c2nccnc2C(=O)O)cc1C(C)C MolPort-022-560-864
CCN1CC(CC(=O)O)Cc2cc(OC)c(Cl)cc21 MolPort-029-599-213
CN(Cc1nccn1C)C(=O)N1CCCC(CC(=O)O)C1 MolPort-014-952-092
Cc1n[nH]c2c1C(c1c(Cl)cccc1Cl)C(C#N)=C(N)O2 MolPort-000-443-470
COc1cccc(N2N=C(C)C(CCC(=O)O)C2=O)c1 MolPort-035-088-897
CCOc1nc2cc(C(=O)N3CCC(=O)CC3)ccc2[nH]1 MolPort-039-896-973
CCc1cc(C(=O)O)c(NC(=O)CN2CC(C)OC(C)C2)s1 MolPort-008-473-404
Cc1noc(C)c1C(=O)N1CCCN(Cc2noc(C(C)(C)C)n2)CC1 MolPort-039-811-120
CNC(=O)c1cc(C(C)C)nn1C(C)c1ccc(O)c(C(F)(F)F)c1 324403278
O=C(c1coc(C2CCCCC2)n1)N1CC(O)CC1c1cccc(F)c1 MolPort-040-218-104
COc1cc(OC)c(CC(C)(C)CCN)c(OC)c1 MolPort-036-253-637
CCc1nc(-c2cc(Cl)ccc2OC)oc1C(=O)O MolPort-032-693-763
Cc1nc(N)sc1SCC(=O)N1CC(C)CC(C)C1 MolPort-013-334-669
Cl.O=C(c1ccc(C(F)(F)F)cc1)N1CCC2CNCC2C1 MolPort-041-115-074
CCN(CC)C(=O)CN(C)S(=O)(=O)c1c(C)n[nH]c1C MolPort-011-963-367
CCc1ccc(NC(=O)C(C)Nc2ccc(Cl)cc2)cc1 MolPort-008-592-977
Cc1nc(NC2CCCCC2C)ccc1NC(=O)c1ccc(F)cc1 344217100
Nc1nc2c(c(C(=O)N3CCCN(C(=O)c4cccs4)CC3)n1)CCCC2 MolPort-046-187-361
CCc1nc(C)sc1C(=O)N[C@@H]1[C@@H](CC)[C@H]2OCC[C@@H]12 MolPort-038-413-167
Cc1cc(NC(=O)N2C[C@@H](C(F)(F)F)[C@H](C(=O)O)C2)ccc1C(=O)N(C)C MolPort-042-512-274
COC(=O)Cc1cc(O)c(F)cc1Br 50465219
OCc1sc(N2CCCC3CCCCC32)nc1C1CC1 MolPort-020-693-331
COc1ccc(Br)c(NC2=NCC(C)CS2)c1 MolPort-027-050-601
CC1(c2noc(CCC(CCN)C(C)(C)C)n2)CCCO1 MolPort-026-241-237
Cc1ccc(C(C)N2CCCCC2C(=O)O)c(C)c1 MolPort-026-595-344
CNCCc1ccccc1C(=O)NC1CCC(C)C(C)C1 MolPort-032-386-524
COc1cc(C)ccc1-n1nc(C2CC2)c(C2(C)CC2)c1N 330567760
Cc1nn(-c2cncc(Cl)c2C)cc1CN 324705963
CCN(CC=Cc1ccccc1)C(C)(C)C(=O)O MolPort-011-023-858
CC(C)c1ccc(Oc2cc(Cl)ccc2C(=O)O)cc1 MolPort-012-356-117
Cc1ccccc1CNC(=O)CN(C)CC(=O)N(C)C MolPort-035-833-837
CC1CC1(O)Cc1cccc(Br)c1 MolPort-025-397-880
CC(=O)NC(CC(=O)N1CCCC1(C)C(=O)O)c1ccc(C)cc1 MolPort-042-311-414
O=C(O)c1ccc(S(=O)(=O)Nc2nccs2)o1 MolPort-005-271-608
O=C(Nc1nc(CSc2ccccc2)cs1)C1CCC1 MolPort-009-011-744
O=C(NC12CCC(CC1)CC2)c1cccc(Cn2ccnc2)c1 MolPort-046-457-878
Oc1cc(F)c(Br)cc1CC1CCCCN1 MolPort-037-837-220
CN1CCCCC1c1cc(N)n2nc(C3CCCCC3)c(C3CCC3)c2n1 331344539
CCO[C@@]1(C)C[C@H]1NC(=O)N1CCC(c2ccn(C)n2)CC1 MolPort-046-640-658
CC1CCN(C(=O)N[C@H]2C[C@H](c3cccc(F)c3)C2)CC1O MolPort-039-688-398
COc1ccc(NS(=O)(=O)c2cc(C(C)C)c(C)cc2OC)cc1 Z4405188688
Cc1ccc(CC(=O)NCC2CCCO2)c(C)c1 MolPort-021-779-120
Cc1oc(C)c(C(O)CC2OCCc3ccccc32)c1C MolPort-032-741-108
Cc1ccc(OC(C)C(=O)NCC(C)(C)CO)cc1 MolPort-030-177-343
CC(=O)Nc1ccc(C)c(NC(=O)N2CCN(c3cccc(Cl)c3)CC2)c1 MolPort-028-443-037
O=C(Nc1ccc(F)cc1Br)N1CCN(C(=O)C2CC2)C1 MolPort-040-781-293
COc1cc(F)c(NCc2cc(C)[nH]c2C)c(F)c1 336887414
O=S(=O)(NCCC1CCC1)c1cccnc1Cl MolPort-030-898-879
COc1ccc(Cl)cc1CC(N)COc1cccc(Cl)c1 MolPort-032-968-444
N#Cc1cc(CBr)c(C(=O)O)cc1OC(F)F 50467655
Oc1ncnn1C(c1ccc(F)cc1)C1CC1 324420070
O=C(COC(=O)c1ccc(Cl)cc1)Nc1ccc(Cl)cc1F MolPort-004-001-296
CCCNc1cc(Oc2cccc(CC)c2)ncn1 MolPort-023-777-703
COCc1cccc(Oc2ccc(N)c(OC)c2)c1 MolPort-020-762-637
CCCNc1ncc(C(=O)N(CC)C(C)C)cc1Cl MolPort-013-211-321
Cc1cccc(N2CCC(C(=O)NCCc3ccccn3)C2=O)c1 MolPort-006-588-240
Cn1nc(C2CCCCC2)cc1NC(=O)c1nc[nH]n1 MolPort-040-054-646
O=C(CC1CCCC1)NCC(=O)N1CCS(=O)(=O)c2ccccc2C1 MolPort-040-458-130
O=C(O)C1CC2CCC1N2C(=O)C1CNc2ccccc21 MolPort-023-481-476
O=C(NC1CCCC(C(=O)O)C1)c1csnn1 MolPort-026-755-031
O=C(c1cscn1)N1CCCC2(CCN(C3CCOCC3)C2)C1 44311679
O=C(NCc1cn2cc(Cl)ccc2n1)N1CCN2CCOCC2C1 MolPort-039-753-967
COc1cc(Cl)c(C)cc1N(CC(=O)Nc1cc(C)cc(C)c1)C(C)=O MolPort-042-947-023
CCOc1cc(F)ccc1NC(=O)c1cnns1 MolPort-035-667-836
N#Cc1ccc(OCCC(=O)NCc2nccs2)cc1 340140533
CC(=O)Nc1ccc(Cl)c(NC(=O)c2ccc(N3CCCCC3=O)cc2)c1 MolPort-016-460-374
Cc1cc(C)n(CCC(=O)N2CCC(CO)(Cc3ccc(F)cc3)C2)n1 MolPort-046-716-654
Cc1cc(C(=O)N2CCC(C3OCCCC3N)CC2)ccc1-n1cccn1 MolPort-040-818-680
Cc1c(Cn2nc(C#N)c(N)c2C(F)(F)F)cccc1C(F)(F)F 330113631
O=C(NCc1ccccn1)c1coc(C2CCOCC2)n1 MolPort-039-398-585
Cc1nnc(NCCc2nccs2)nc1C MolPort-034-566-698
CCc1ccccc1NC(=O)CN1CCN(c2cccc(C)c2C)CC1 MolPort-002-129-407
CCN(c1ccccc1)c1cnnc(NC2CC2)n1 MolPort-043-460-838
CC1CCc2nn(Cc3ccccc3C3CC3)c(C(=O)O)c21 330969264
CSC(C(=O)N1CC2CCC(N)C2C1)c1ccccc1.Cl MolPort-041-729-247
Cc1cccc(-c2nc(C)c(CCC(=O)O)c(C)n2)n1 MolPort-011-315-639
O=S(=O)(NCC1CCN(C2CCCC2)CC1)c1ccc2c(c1)CCCC2 MolPort-009-721-809
Cc1cc(CN2CCN(C(=O)c3cccc(Br)c3)CC2)no1 MolPort-037-449-149
Cc1nn(-c2ccc(C(=O)O)cc2Br)cc1Cl MolPort-030-984-451
c1nc(CNC2CCCC2C2CCCCN2)cs1 MolPort-025-621-982
Cc1cccc(Oc2cc(C(=O)O)cc(Cl)n2)c1 MolPort-013-287-903
COc1ccc(C)cc1CN1CCN(C(=O)Nc2cccnc2)CC1 MolPort-005-528-408
Cl.O=C(Nc1ccccc1C(=O)N1C2CCNCC1CC2)c1ccccc1 MolPort-041-696-980
Cc1ccc(SCC(N)Cc2cccc(Cl)c2)cc1 MolPort-027-803-982
CCc1cccc(OCc2cc(C(=O)O)ccc2OC)c1 MolPort-014-914-529
CC(C)(CCNC(=O)C(C)(C)c1ccccc1F)C(=O)O MolPort-042-383-918
Cc1ccc(NC(=O)CCN(c2cccc(Cl)c2)S(C)(=O)=O)cc1 MolPort-043-674-638
CC(C)C1CCCCC1NCC1COc2ccccc2O1 MolPort-030-727-275
CNC(C)COc1cnn(-c2ccc(C(F)(F)F)cc2)c1 MolPort-038-308-774
COc1cccc(NC(=O)CN2CCNC(C)(C)C2=O)c1 MolPort-011-356-584
CC1(O)CCN(c2ccc(CO)c(C(F)(F)F)c2)CC1 MolPort-024-545-612
CCC1CN(C(=O)c2ccc3c(c2)OCO3)CCC1N MolPort-024-369-046
CC(C)(C)NCc1ccc(C#N)cc1Br MolPort-022-355-250
O=C(c1ccc(NCc2csc(C3CCCCC3)n2)cc1)N1CCOCC1 MolPort-044-502-342
CC1COc2ccccc2CN1C(=O)NC1CCSC1 MolPort-042-722-816
Cc1cnc(N(CCO)C2CCCCC2)nc1 MolPort-014-268-623
O=C(NCc1nc(CO)cs1)c1coc(C2CCCCC2)n1 MolPort-040-029-634
CC(C)C(O)CNC1CCc2ccccc2C1 MolPort-030-116-131
NCCCC(=O)OCc1ccccc1Br MolPort-031-007-028
CCCNC(c1cc(C)c(Br)cc1C)C1CCOCC1 MolPort-020-962-789
Cc1ccc(CNc2ccc(C(N)=O)cc2C)cn1 MolPort-032-670-465
CCCOc1cccc(CNn2cnnc2)c1 MolPort-018-354-326
COc1ccc(-c2ccnc(C3(CO)CC3)n2)cc1 MolPort-036-230-014
COc1cc(Cl)c(C)cc1NC(=O)C(C)N(C)Cc1cc(C)on1 MolPort-035-522-043
CN(C)S(=O)(=O)c1ccccc1NC(=O)c1ccc(Cl)cc1F MolPort-015-614-578
COc1cc(-n2nc(C)c(C(C)(C)C)c2Cl)c(F)cn1 330656025
CC(C)CN1CCN(C(=O)c2cc[nH]n2)[C@H]2CS(=O)(=O)C[C@H]21 MolPort-021-773-536
CC1COCCN1CCS(=O)(=O)c1cccc(C#N)c1 MolPort-030-547-832
Cl.N#CC[C@@H](N)c1c(F)ccc(Br)c1O MolPort-028-677-688
COc1ccc(CN2C(=O)CC3(CC3)C(C(=O)O)C2C(F)(F)F)cc1 MolPort-046-508-688
CC(Nc1ccc(NC(=O)OC(C)(C)C)nc1)c1ccco1 MolPort-038-734-664
CCCn1c(CCCNC(=O)C(C)(C)C)nc2ccccc21 MolPort-000-479-484
Cc1ccc(C(CN)NCC(C)C)cc1Br MolPort-033-266-663
CN(C)CCc1noc2cccc(Br)c12 MolPort-022-413-458
NC(=O)C1(O)CCCN(Cc2coc(-c3ccc(F)cc3)n2)C1 MolPort-038-995-966
Cc1nc(CNC(=O)N2CC(C3CCCCC3)C2)no1 MolPort-040-658-327
COCC1CCN(CCNc2ccccc2Cl)C1 MolPort-021-358-896
CC(=O)C(C)Oc1ccccc1NC(=O)c1ccc(C)cc1 341761444
CC(=O)Nc1ccc(C(=O)N2CCOCC2c2ccccc2)cc1 MolPort-037-641-489
Cc1nn(Cc2ccc(F)cc2)c(C)c1S(=O)(=O)N1CCOCC1 MolPort-009-903-988
O=C(CS(=O)(=O)Cc1c(F)cccc1Cl)Nc1cc(F)ccc1F 341040209
Nc1cc(Br)cc2nc(CC3CCCCC3)oc12 MolPort-032-566-918
COc1cccc2cc(CC(=O)O)c(=O)[nH]c12 MolPort-008-604-155
CCc1cccnc1-c1nc2c(c(NC)n1)CCCC2 MolPort-030-887-093
COc1ccc(C(CN)N(C)C2CCSC2)cn1 MolPort-035-254-479
COc1cc(C)c(Cl)cc1C(F)(F)C(C)(C)N MolPort-036-154-976
Cc1nc(-c2ccc(CNC(=O)C3CCOCC3)cc2)no1 MolPort-039-105-839
CCc1ncnc(N2CCN(Cc3ncccc3F)CC2)c1F 338022402
OC(CNc1cccc(OC(F)(F)F)c1)c1cccs1 MolPort-014-438-040
CNC(C)c1ccc(OCCN2CCCCC2)c(Cl)c1 MolPort-013-453-985
Cc1ccc(-c2cccc(C[C@H](NC(=O)OC(C)(C)C)C(=O)O)c2)cc1 324290662
Cc1cccc(C)c1CS(=O)CCC(=O)O MolPort-030-735-903
CN(c1cccc(C#N)c1)c1ccncc1N MolPort-013-525-436
O=S(=O)(c1cn[nH]c1)N1CCCC(O)c2ccccc21 MolPort-034-485-037
O=C(CNC(=O)c1ccco1)NC1CCC2CCCCC2C1 MolPort-005-530-623
CCC(Oc1cc(C)cc(C)c1)C(=O)Nc1cccc(F)c1 MolPort-008-111-795
Cc1cnc(Cl)cc1-n1nc(C(C)C)c(C(C)C)c1N 330655044
O=C(O)Cc1c(Br)cc(C(F)F)nc1C(F)(F)F 54378844
Cc1noc(C)c1CCC(=O)Nc1cccc(CN(C)C)c1 MolPort-035-525-846
CC(C)c1nc(N)cc(N2CCCC3CCCC32)n1 MolPort-023-876-903
Cc1cc(N(C)CCC(=O)O)c(C)n1C(C)C MolPort-022-074-559
Cc1cc(NC(=O)CC2CCCC2)cnc1Cl MolPort-038-591-011
CCOC(=O)N1CCN(C(=O)c2ccc(Nc3cc(C)on3)cn2)CC1 MolPort-043-950-791
Cc1cc(C)c(C(=O)NC2CCC(=O)CC2)c(C)c1 MolPort-011-987-732
CCn1cc([C@@H]2OCCC[C@H]2C(=O)N[C@H]2CC[C@H](C)CC2)cn1 MolPort-040-685-956
CN(CCOc1ccccc1F)C(=O)C(C)(C)N MolPort-014-595-812
CCNc1cc(Oc2ccccc2C#N)nc(C2CC2)n1 MolPort-023-878-760
O=C(Cc1cncs1)C1(c2ccccc2)CCCC1 MolPort-031-695-419
C[C@H](O)c1ccc(CNc2ccc(F)cn2)cc1 MolPort-044-765-164
CNC(COC)c1cc2ccccc2o1 MolPort-011-648-195
Cc1cc(N(C)C)nc(NC(=O)N2C3CCC2COC3)n1 MolPort-040-645-860
CCC(C)C(N)C(=O)Nc1cc(Cl)ccc1Cl MolPort-004-352-285
O=C(O)/C=C/c1cnc(Oc2ccccc2Br)nc1 MolPort-032-031-667
O=C(NCc1cccnc1N1CCOCC1)N1CCc2ccccc2C1 MolPort-028-240-387
Cc1ccc(C(C)C)cc1-c1cc(N)ncn1 MolPort-022-529-372
COc1ccccc1C1(CNC(=O)N2CCC(C3CCCO3)CC2)CCC1 MolPort-039-642-301
Cc1ccnc(NC(=O)N2CCCC(N(C)Cc3ccccn3)CC2)c1 MolPort-039-188-805
CCN1CCOC(CN)C1c1cn(C)nc1C(C)(C)C MolPort-031-303-100
Cc1noc(C2CC2)c1NS(=O)(=O)c1cnn(CC(F)F)c1 MolPort-039-247-498
O=S(=O)(CCc1ccccc1)N1CCCCc2ccccc21 MolPort-027-942-379
CNC(=O)c1nn(-c2cc(C3CC3)ccn2)c(C(F)(F)F)c1Br 330010585
Cc1csc(C(O)(CC(=O)N2CCN(C3CCOCC3)CC2)C(F)(F)F)n1 MolPort-046-720-170
COc1ccc(C2CCNC2)c(OC)c1SC MolPort-037-754-903
CN(CCC(=O)c1ccc(Br)cc1)c1ccc(O)cc1 MolPort-013-909-053
CC(=O)Nc1ccc(S(=O)(=O)NC2(c3ccccc3)CC2)cc1 MolPort-008-975-288
CC(C)C(=O)N1CCCCC1C(=O)N[C@H]1CCCNC1.Cl MolPort-041-399-026
NC(=O)c1nc(-c2ccc(Cl)cc2Cl)c[nH]1 MolPort-036-211-091
CCN1CCN(c2ncccc2NC(=O)c2ccccc2C(F)(F)F)CC1 MolPort-008-219-454
CC(Oc1cccc(Cl)c1)C(=O)Nc1cc(C(N)=O)ccc1F MolPort-042-582-768
CCOc1ccc(-c2cnc(CO)[nH]2)cc1 MolPort-036-196-105
CCN1CCN(c2ccc3c(c2)N(C)C(=O)C3O)CC1C MolPort-024-220-822
CCNCc1sc(CC2CCCCO2)nc1COC MolPort-034-547-441
O=C(NC1(C(=O)O)CC1)c1cn(-c2cccc(C(F)(F)F)c2)nn1 MolPort-041-564-399
Cl.NCC(=O)Nc1ccc2c(c1)C(=O)CCC2 MolPort-041-893-857
O=C1CNCCN1Cc1c(F)cccc1Cl MolPort-013-564-124
CNC(c1cc(C)cc(F)c1)c1scnc1C MolPort-033-005-211
CC(C)CCc1noc(CN2CCCC(C(=O)O)C2)n1 MolPort-045-602-145
CCC(C#N)(CC)NS(=O)(=O)c1cccc2ncccc12 MolPort-032-616-631
CC1CCCN(CC2CCCC2)C1CN.Cl MolPort-040-871-944
CC(C)(C)OC(=O)N1CCC(Cc2ccc(O)cc2)C1 MolPort-029-076-596
NCC1CCCN(c2ncc(-c3cc[nH]c3)cn2)C1 MolPort-036-306-687
CC1CC(C(=O)O)CN(Cc2ccc(Br)c(Br)c2)C1 MolPort-042-552-235
Cn1cc(Br)cc1C(=O)N(CCO)C1CCCC1 MolPort-014-522-064
Cc1ccc(S(=O)(=O)NC(=O)c2nc[nH]n2)cc1 MolPort-035-899-463
Cc1ccc(NC(=O)C=Cc2c(Cl)cccc2Cl)cn1 339679347
CC(C)c1nc2cc(NC(=O)C3CCCC3)ccc2o1 MolPort-007-441-532
CCCc1nc(C)c(CNC(=O)CCn2ccnc2C)s1 MolPort-038-410-598
CCOc1ccccc1NC(=O)c1cc(C2CC2)[nH]n1 MolPort-008-954-935
COc1ccc(N2CCOCC2CN)c(OC)c1 MolPort-029-351-458
C=C(Cl)COc1ccc(Br)c(CNC(C)(C)C)c1 MolPort-024-486-817
CC(C)NCc1ccc(F)c(-c2ccc(Br)cc2)c1 MolPort-020-652-969
Cc1nn(C)c(C)c1NC(=O)N1CC=C(c2ccc3c(c2)OCCO3)CC1 MolPort-040-282-545
NCC1CCCN1C(=O)c1ccc(OCC(F)(F)F)nc1 MolPort-045-325-928
NCc1cccc(N2CCN(CC3CC3)CC2)n1 MolPort-012-745-664
Cc1c(N)nc(C2CC2)nc1OCC1CC=CCC1C MolPort-023-905-203
COc1cc(C(C)C)ccc1C(=O)CC1CCCN1 MolPort-036-244-806
COc1cc2c(cc1OC)C(O)CC1(CCNC1)O2 MolPort-008-601-220
O=C(NC1CCCS(=O)(=O)C1)c1cc(Cl)nc(Cl)c1 MolPort-020-690-323
Cc1cc(C)n(-c2ccccc2OCC(F)(F)C(=O)O)n1 337697887
CN1CCCc2cc(C(O)c3ccco3)ccc21 MolPort-020-716-716
CC(C)CN1Cc2ccc(C(C)(C)C)cc2C1CN MolPort-022-631-683
CC(N)C1CCCN(C(=O)c2ccc(N3CCCC3)nc2)C1.Cl.Cl MolPort-042-012-579
Cn1cc(-c2ncccc2C(=O)NCCS(=O)(=O)C(F)(F)F)cn1 MolPort-045-780-630
Cc1cc(Br)c(OC(F)F)cc1CO 108095047
CC1CCN(S(=O)(=O)NC2(C3(C)CC3)CC2)CC1 MolPort-042-810-893
CCCOc1cccc(-c2nc3c(c(NC)n2)CSC3)c1 MolPort-031-421-385
O=C(O)C1C2CCC(CC2)C1C(=O)NC1CCCCC1 MolPort-008-298-804
CC(N)Cc1c(SC2CCOCC2)nc2ccccn12 MolPort-020-589-182
N#Cc1ccc(S(=O)(=O)N2CCSCC2C2CCC2)cc1F MolPort-040-760-491
COC(=O)Nc1ccc(CNC(=O)c2cc3c(s2)CCC(C)C3)cc1 MolPort-010-140-692
O=C(CN1CCC(c2cccc(C(F)(F)F)c2)CC1)NCC1CCCO1 342668389
CCCn1nccc1C1(O)CCC(OC)CC1 MolPort-032-290-811
O=C(NCC1CCCO1)c1ccc(C2SCCS2)cc1 MolPort-006-051-785
Nc1nc(NC2CC2)ncc1-c1ccccc1 MolPort-021-081-200
Cc1ncc(N)cc1C(=O)N1CCc2ccc(O)cc2C1 MolPort-014-031-173
Cc1cc(CN[C@@H]2c3ccccc3C[C@@H]2O)ccn1 336639787
Cc1ccc(Cl)c2c1CCNC2Cc1cccnc1 MolPort-021-864-101
CC(=O)Nc1ccc(-c2nncn2C)cc1 MolPort-020-359-906
O=C(NCC1CCCC(C(F)(F)F)C1)N1CCCCC1c1cn[nH]c1 MolPort-040-005-805
CC1CNCCC1NC(=O)c1ccccc1N(C)C(=O)C1CC1.Cl MolPort-042-185-700
COc1cc(OC)cc(-c2onc(N)c2Br)c1 MolPort-025-635-246
CC(C)c1cnn(-c2cccc(Br)c2)c1O 324352375
O=C(NCCc1ccccc1)N1CCC(Cc2noc(C3CCOCC3)n2)C1 MolPort-044-312-952
CC1NCCn2c(C3COc4ccccc4C3)nnc21 MolPort-011-321-148
Cc1ccc(CCNC(=O)Nc2ccc(Cl)cc2)cc1 MolPort-036-789-787
Cc1ccc(C(C)Nc2ccnc(C)n2)cc1 MolPort-014-759-200
CC(=O)Cc1nc2cc(Cl)cc(Cl)c2[nH]1 MolPort-029-718-224
CCCN(CCNC)c1ncnc2sc(C)c(C)c12 MolPort-013-874-634
COc1c(Cl)cnc(C2CCCNC2)c1C MolPort-029-063-302
CNC1C(=O)Nc2cc(N(C)CC(F)(F)F)ccc21 MolPort-013-028-379
Cc1cnc(C(=O)N2CCN(C)C(c3ccccc3)C2)cn1 253189
CC1(C)CN(C(=O)C2CC2)CCN1C(=O)c1coc2c1C(=O)CCC2 MolPort-040-561-613
O=C(CN1CCCC(c2ncncc2-c2ccncc2)C1)N1CCCCC1 MolPort-016-645-701
Cc1cc(Cl)cc(CNCc2c(F)cc(F)cc2F)c1 336694007
O=C(Nc1ccccc1C(F)(F)F)N1CCC2NCCC2C1 MolPort-041-147-846
Cc1nc(CC(O)c2ccc(Cl)c(C)c2)cs1 MolPort-032-744-100
CN(C)c1ncccc1OC1(C)CCNCC1 MolPort-046-217-835
O=C(O)c1cc2nc(C3CCC(F)(F)CC3)[nH]c2cc1F MolPort-032-128-237
CC(C)N(C)CCNS(=O)(=O)c1ccc(C#N)cc1Cl MolPort-031-853-263
COc1ccc(C(=O)O)cc1NC1CCC(C(C)C)CC1 MolPort-020-507-934
Cc1c(C(=O)N(CCC(=O)O)C2CCOCC2)sc2ccccc12 MolPort-042-687-149
CC1CCCC(Oc2ccnc3cc(Br)cnc23)C1 MolPort-032-093-390
Cc1ccc(CNCC2CC3CCC(C2)N3C)cc1Br MolPort-033-262-571
Cc1cc(Br)cc(C(=O)NOCC(C)C)c1 MolPort-033-517-511
NC(=O)COc1ccc(-c2ccccc2)cc1Br MolPort-002-787-441
CCOC(=O)c1ccccc1Cn1ncc(C2CCCC2)c1O 324502610
Cc1ccnc2ccc(OC(C)CN)c(Br)c12 MolPort-022-132-410
CCn1nccc1-c1nc(NC)c(Br)c(C(C)(C)C)n1 MolPort-034-768-698
COc1c(C)cnc(CN2CCN(C(=O)c3cnccn3)CC2)c1C MolPort-020-091-301
CC1CC2CCCCC2N1C(=O)Nc1ncc(C2CCOCC2)s1 MolPort-040-595-653
COc1ccc2c(c1C1(CN)CCCC1)CCCCC2 MolPort-037-807-322
Cc1nc(CNc2ccc(F)c(Br)c2)c[nH]1 MolPort-031-486-978
COC(=O)c1sc2cccc(OC(F)F)c2c1N MolPort-034-279-856
CCC(NC(=O)CC1CC2CCC1C2)c1ncc[nH]1 MolPort-033-911-386
CC(C)NCC(C)(C)Cc1cccc(F)c1Br MolPort-024-409-238
Cc1ccc(C)c(CC(N)C2Cc3ccccc32)c1 MolPort-026-524-615
Cc1cccc(C(C)C)c1NC(=O)N1CCOC(c2ccc(F)cc2)C1 MolPort-010-119-169
O=C(O)C(F)(F)COc1cccc2c1OC(F)(F)O2 337644131
CCC1=NOC(CNC(=O)c2cccc(-c3nc(N(C)C)n(C)n3)c2)C1 MolPort-039-215-660
COc1ccc(CNC2CCC(=O)N(C)C2)cc1Cl MolPort-026-563-517
CCCNc1ncc(Cl)c(N2CCCC(CO)C2)n1 MolPort-023-699-637
O=C(c1cc(Cl)cc2cccnc12)N1CCC(N2CCNCC2)C1 MolPort-045-255-887
CCn1nc(C)c(N)c1C(=O)Nc1cc(Br)ccc1C MolPort-024-746-500
