accession,target_type,pref_name,chembl_id,standard_value,standard_units,standard_type,pchembl_value,chembl_id_ligand,max_phase,standard_inchi,standard_inchi_key,hba,hbd,rtb,num_ro5_violations,aromatic_rings,heavy_atoms,hba_lipinski,hbd_lipinski,num_lipinski_ro5_violations,np_likeness_score,year,Activity_type,canonical_smiles (Canonical),ExactMW,QED
P49840,SINGLE PROTEIN,Glycogen synthase kinase-3 alpha,CHEMBL2850,"0,3",nM,IC50,"9,52",CHEMBL3652543,,"InChI=1S/C18H21FN6/c1-11-8-15(22-16(21-11)12-6-4-2-3-5-7-12)23-18-14-9-13(19)10-20-17(14)24-25-18/h8-10,12H,2-7H2,1H3,(H2,20,21,22,23,24,25)",RTMFABSOYYXMSU-UHFFFAOYSA-N,5,2,3,0,3,25,6,2,0,"-1,54",2014,Active,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc(C2CCCCCC2)n1,"340,181172892","0,691880613430711"
P49840,SINGLE PROTEIN,Glycogen synthase kinase-3 alpha,CHEMBL2850,"0,5",nM,IC50,"9,3",CHEMBL3652545,,"InChI=1S/C17H19FN6/c1-10-7-14(21-15(20-10)11-5-3-2-4-6-11)22-17-13-8-12(18)9-19-16(13)23-24-17/h7-9,11H,2-6H2,1H3,(H2,19,20,21,22,23,24)",GQZOLEYJVGWCGW-UHFFFAOYSA-N,5,2,3,0,3,24,6,2,0,"-1,6",2014,Active,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc(C2CCCCC2)n1,"326,165522828","0,760639058495431"
P49840,SINGLE PROTEIN,Glycogen synthase kinase-3 alpha,CHEMBL2850,"0,6",nM,IC50,"9,22",CHEMBL4856177,,"InChI=1S/C29H32N8/c1-19(2)28-23-17-20(5-8-25(23)34-36(28)4)24-9-11-31-29(33-24)32-21-6-7-22-26(18-21)30-12-10-27(22)37-15-13-35(3)14-16-37/h5-12,17-19H,13-16H2,1-4H3,(H,31,32,33)",NBSJZWFDNFWQDN-UHFFFAOYSA-N,8,1,5,1,5,37,8,1,1,"-1,32",2021,Active,CC(C)c1c2cc(-c3ccnc(Nc4ccc5c(N6CCN(C)CC6)ccnc5c4)n3)ccc2nn1C,"492,274993024","0,361520174699974"
P49840,SINGLE PROTEIN,Glycogen synthase kinase-3 alpha,CHEMBL2850,"0,6",nM,IC50,"9,22",CHEMBL3661033,,"InChI=1S/C19H16FN5/c1-11-8-16(22-17(12(11)2)13-6-4-3-5-7-13)23-19-15-9-14(20)10-21-18(15)24-25-19/h3-10H,1-2H3,(H2,21,22,23,24,25)",RAUNAZYXRMQIJT-UHFFFAOYSA-N,4,2,3,0,4,25,5,2,0,"-1,45",2014,Active,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc(-c2ccccc2)c1C,"333,138973732","0,578357354794768"
P49840,SINGLE PROTEIN,Glycogen synthase kinase-3 alpha,CHEMBL2850,"0,65",nM,IC50,"9,19",CHEMBL1080901,,"InChI=1S/C20H17Cl2N9O2/c21-11-1-2-12(14(22)9-11)17-13(19-25-6-7-26-19)10-28-20(30-17)27-8-5-24-16-4-3-15(31(32)33)18(23)29-16/h1-4,6-7,9-10H,5,8H2,(H,25,26)(H3,23,24,29)(H,27,28,30)",NDFXSHIIGXVOKT-UHFFFAOYSA-N,9,4,8,0,4,33,11,5,1,"-1,54",2004,Active,Nc1nc(NCCNc2ncc(-c3ncc[nH]3)c(-c3ccc(Cl)cc3Cl)n2)ccc1[N+](=O)[O-],"485,088226144","0,162108010209476"
P49840,SINGLE PROTEIN,Glycogen synthase kinase-3 alpha,CHEMBL2850,"0,7",nM,IC50,"9,15",CHEMBL3652540,,"InChI=1S/C18H21FN6/c1-10-11(2)21-16(12-6-4-3-5-7-12)22-15(10)23-18-14-8-13(19)9-20-17(14)24-25-18/h8-9,12H,3-7H2,1-2H3,(H2,20,21,22,23,24,25)",NRFNSOIBXUBPGR-UHFFFAOYSA-N,5,2,3,0,3,25,6,2,0,"-1,44",2014,Active,Cc1nc(C2CCCCC2)nc(Nc2n[nH]c3ncc(F)cc23)c1C,"340,181172892","0,743132946854236"
P49840,SINGLE PROTEIN,Glycogen synthase kinase-3 alpha,CHEMBL2850,"0,8",nM,IC50,"9,1",CHEMBL260417,,"InChI=1S/C16H13BrN4O2/c17-12-7-11-14(18-13(12)8-3-5-10(22)6-4-8)20-21-15(11)19-16(23)9-1-2-9/h3-7,9,22H,1-2H2,(H2,18,19,20,21,23)",VNVKSDCWJDOWNE-UHFFFAOYSA-N,4,3,3,0,3,23,6,3,0,"-0,97",2003,Active,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(Br)cc12)C1CC1,"372,022187756","0,656052790728534"
P49840,SINGLE PROTEIN,Glycogen synthase kinase-3 alpha,CHEMBL2850,"1,0",nM,IC50,"9,0",CHEMBL261129,,"InChI=1S/C19H20BrN5O2/c1-25-8-6-12(7-9-25)19(27)22-18-14-10-15(20)16(21-17(14)23-24-18)11-2-4-13(26)5-3-11/h2-5,10,12,26H,6-9H2,1H3,(H2,21,22,23,24,27)",BSHCILRNXWKQAL-UHFFFAOYSA-N,5,3,3,0,3,27,7,3,0,"-1,04",2003,Active,CN1CCC(C(=O)Nc2n[nH]c3nc(-c4ccc(O)cc4)c(Br)cc23)CC1,"429,08003698","0,592587894121917"
P49840,SINGLE PROTEIN,Glycogen synthase kinase-3 alpha,CHEMBL2850,"1,0",nM,IC50,"9,0",CHEMBL3652548,,"InChI=1S/C18H21FN6/c1-10-5-3-4-6-13(10)17-21-11(2)7-15(22-17)23-18-14-8-12(19)9-20-16(14)24-25-18/h7-10,13H,3-6H2,1-2H3,(H2,20,21,22,23,24,25)/t10-,13-/m0/s1",JQWXFCIJCDFZKC-GWCFXTLKSA-N,5,2,3,0,3,25,6,2,0,"-1,11",2014,Active,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc([C@H]2CCCC[C@@H]2C)n1,"340,181172892","0,745596616131697"
P49840,SINGLE PROTEIN,Glycogen synthase kinase-3 alpha,CHEMBL2850,"1,0",nM,IC50,"9,0",CHEMBL3652541,,"InChI=1S/C17H17F3N6/c1-9-22-13(10-2-4-17(19,20)5-3-10)7-14(23-9)24-16-12-6-11(18)8-21-15(12)25-26-16/h6-8,10H,2-5H2,1H3,(H2,21,22,23,24,25,26)",ZYERPFJFBXNWOJ-UHFFFAOYSA-N,5,2,3,0,3,26,6,2,0,"-1,39",2014,Active,Cc1nc(Nc2n[nH]c3ncc(F)cc23)cc(C2CCC(F)(F)CC2)n1,"362,146679204","0,728788633592615"
P49840,SINGLE PROTEIN,Glycogen synthase kinase-3 alpha,CHEMBL2850,"1,0",nM,IC50,"9,0",CHEMBL260664,,"InChI=1S/C16H13ClN4O2/c17-12-7-11-14(18-13(12)8-3-5-10(22)6-4-8)20-21-15(11)19-16(23)9-1-2-9/h3-7,9,22H,1-2H2,(H2,18,19,20,21,23)",IBMFJBCXKFJOPZ-UHFFFAOYSA-N,4,3,3,0,3,23,6,3,0,"-1,25",2003,Active,O=C(Nc1n[nH]c2nc(-c3ccc(O)cc3)c(Cl)cc12)C1CC1,"328,072703336","0,687418681791991"
P49840,SINGLE PROTEIN,Glycogen synthase kinase-3 alpha,CHEMBL2850,"1,02",nM,IC50,"8,99",CHEMBL362558,2,"InChI=1S/C28H25FN6O3/c29-18-12-17-15-34(28(38)32-7-3-1-4-8-32)11-10-33-16-20(19(13-18)25(17)33)23-24(27(37)31-26(23)36)21-14-30-22-6-2-5-9-35(21)22/h2,5-6,9,12-14,16H,1,3-4,7-8,10-11,15H2,(H,31,36,37)",HRJWTAWVFDCTGO-UHFFFAOYSA-N,6,1,2,1,4,38,9,1,1,"-1,17",2019,Active,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,"512,19721688","0,416921965181608"
P49840,SINGLE PROTEIN,Glycogen synthase kinase-3 alpha,CHEMBL2850,"1,259",nM,Ki,"8,9",CHEMBL1980407,,"InChI=1S/C27H24N4O2/c28-21(11-18-5-2-1-3-6-18)17-33-23-12-20(15-29-16-23)19-8-9-26-24(13-19)25(27(32)31-26)14-22-7-4-10-30-22/h1-10,12-16,21,30H,11,17,28H2,(H,31,32)",NWMPVMMGSHXANZ-UHFFFAOYSA-N,4,3,7,0,4,33,6,4,0,"-0,55",,Active,NC(COc1cncc(-c2ccc3c(c2)C(=Cc2ccc[nH]2)C(=O)N3)c1)Cc1ccccc1,"436,189926008","0,371524467513338"
P49840,SINGLE PROTEIN,Glycogen synthase kinase-3 alpha,CHEMBL2850,"1,5",nM,Kd,"8,82",CHEMBL1082152,,"InChI=1S/C22H20FN3O4/c1-26-10-17(16-8-13(23)5-6-18(16)26)20-19(21(29)25-22(20)30)12-3-2-4-14(7-12)24-9-15(28)11-27/h2-8,10,15,24,27-28H,9,11H2,1H3,(H,25,29,30)",RPGZQOOZHIEPJW-UHFFFAOYSA-N,6,4,6,0,3,30,7,4,0,"-0,54",2010,Active,Cn1cc(C2=C(c3cccc(NCC(O)CO)c3)C(=O)NC2=O)c2cc(F)ccc21,"409,14378434","0,463793351232245"
P49840,SINGLE PROTEIN,Glycogen synthase kinase-3 alpha,CHEMBL2850,"2,0",nM,IC50,"8,7",CHEMBL2391102,,"InChI=1S/C23H17N5O2S/c1-15(29)26-21-12-18(10-11-25-21)22-27-28-23(30-22)31-14-16-6-8-17(9-7-16)20-5-3-2-4-19(20)13-24/h2-12H,14H2,1H3,(H,25,26,29)",WJCNROIVPXENEU-UHFFFAOYSA-N,7,1,6,0,4,31,7,1,0,"-1,81",2013,Active,CC(=O)Nc1cc(-c2nnc(SCc3ccc(-c4ccccc4C#N)cc3)o2)ccn1,"427,110295784","0,435412409728081"
