accession,target_type,pref_name,chembl_id,standard_value,standard_units,standard_type,pchembl_value,chembl_id_ligand,max_phase,standard_inchi,standard_inchi_key,hba,hbd,rtb,num_ro5_violations,aromatic_rings,heavy_atoms,hba_lipinski,hbd_lipinski,num_lipinski_ro5_violations,np_likeness_score,year,Activity_type,canonical_smiles (Canonical),ExactMW,QED
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,015",nM,Ki,"10,82",CHEMBL336509,,"InChI=1S/C18H21NO3/c1-11(20)19-10-13-4-7-14-15(21-2)8-5-12-6-9-16(22-3)18(13)17(12)14/h5-6,8-9,13H,4,7,10H2,1-3H3,(H,19,20)",IRUVMXDJSRFOOY-UHFFFAOYSA-N,3,1,4,0,2,22,4,1,0,"0,17",2000,Active,COc1ccc2ccc(OC)c3c2c1CCC3CNC(C)=O,"299,152143532","0,943741964100449"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,016",nM,Ki,"10,8",CHEMBL340832,,"InChI=1S/C20H25NO3/c1-4-5-18(22)21-12-14-6-9-15-16(23-2)10-7-13-8-11-17(24-3)20(14)19(13)15/h7-8,10-11,14H,4-6,9,12H2,1-3H3,(H,21,22)",HOEZKPLGFMCEPO-UHFFFAOYSA-N,3,1,6,0,2,24,4,1,0,"0,0",2000,Active,CCCC(=O)NCC1CCc2c(OC)ccc3ccc(OC)c1c23,"327,18344366","0,877612100352479"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,01585",nM,IC50,"10,8",CHEMBL329263,,"InChI=1S/C20H21NO3/c1-14(22)21-11-10-17-18-13-16(23-2)8-9-19(18)24-20(17)12-15-6-4-3-5-7-15/h3-9,13H,10-12H2,1-2H3,(H,21,22)",URBHHEGXYAFBNW-UHFFFAOYSA-N,3,1,6,0,3,24,4,1,0,"-0,22",1998,Active,COc1ccc2oc(Cc3ccccc3)c(CCNC(C)=O)c2c1,"323,152143532","0,752153806787193"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,02",nM,Ki,"10,7",CHEMBL314512,,"InChI=1S/C20H19NO3/c1-3-19(22)21-12-11-16-17-13-15(23-2)9-10-18(17)24-20(16)14-7-5-4-6-8-14/h3-10,13H,1,11-12H2,2H3,(H,21,22)",FVBIXCGTVBRGCA-UHFFFAOYSA-N,3,1,6,0,3,24,4,1,0,"0,05",2002,Active,C=CC(=O)NCCc1c(-c2ccccc2)oc2ccc(OC)cc12,"321,136493468","0,699370679668214"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,021",nM,EC50,"10,68",CHEMBL1802025,,"InChI=1S/C15H19N3O2/c1-3-13-11(4-7-16-10(2)19)15-12-6-9-20-14(12)5-8-18(15)17-13/h5,8H,3-4,6-7,9H2,1-2H3,(H,16,19)",IZDHETWMKYCGAU-UHFFFAOYSA-N,4,1,4,0,2,20,5,1,0,"-0,54",2011,Active,CCc1nn2ccc3c(c2c1CCNC(C)=O)CCO3,"273,147726848","0,918392395880547"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,022",nM,IC50,"10,66",CHEMBL3648361,,"InChI=1S/C24H28N2O2/c1-17(27)25-16-15-20-12-11-19-13-14-21-24(23(19)20)28-22(26-21)10-6-5-9-18-7-3-2-4-8-18/h2-4,7-8,13-14,20H,5-6,9-12,15-16H2,1H3,(H,25,27)",VVTHTJLGCNKYSI-UHFFFAOYSA-N,3,1,8,0,3,28,4,1,0,"-0,14",2013,Active,CC(=O)NCCC1CCc2ccc3nc(CCCCc4ccccc4)oc3c21,"376,215078136","0,56606876234388"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,022",nM,EC50,"10,66",CHEMBL45,4,"InChI=1S/C13H16N2O2/c1-9(16)14-6-5-10-8-15-13-4-3-11(17-2)7-12(10)13/h3-4,7-8,15H,5-6H2,1-2H3,(H,14,16)",DRLFMBDRBRZALE-UHFFFAOYSA-N,2,2,4,0,2,17,4,2,0,"-0,52",2021,Active,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,"232,121177752","0,844934953297359"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,024",nM,Ki,"10,62",CHEMBL1774513,,"InChI=1S/C18H23NO2/c1-11(2)16-10-13-4-5-17-15(7-9-21-17)18(13)14(16)6-8-19-12(3)20/h4-5,11H,6-10H2,1-3H3,(H,19,20)",DXVLITMLFLDQRO-UHFFFAOYSA-N,2,1,4,0,1,21,3,1,0,"0,36",2011,Active,CC(=O)NCCC1=C(C(C)C)Cc2ccc3c(c21)CCO3,"285,172878976","0,922803083323602"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,026",nM,Ki,"10,59",CHEMBL1802028,,"InChI=1S/C17H21N3O2/c1-2-15(21)18-8-5-13-16(11-3-4-11)19-20-9-6-14-12(17(13)20)7-10-22-14/h6,9,11H,2-5,7-8,10H2,1H3,(H,18,21)",UDDSCLMAPHXJFI-UHFFFAOYSA-N,4,1,5,0,2,22,5,1,0,"-0,64",2011,Active,CCC(=O)NCCc1c(C2CC2)nn2ccc3c(c12)CCO3,"299,163376912","0,920737275702733"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,026",nM,Ki,"10,59",CHEMBL133416,,"InChI=1S/C20H23NO3/c1-23-16-9-6-12-7-10-17(24-2)19-14(5-8-15(16)18(12)19)11-21-20(22)13-3-4-13/h6-7,9-10,13-14H,3-5,8,11H2,1-2H3,(H,21,22)",NTXHSNIVFDPUEA-UHFFFAOYSA-N,3,1,5,0,2,24,4,1,0,"-0,23",2000,Active,COc1ccc2ccc(OC)c3c2c1CCC3CNC(=O)C1CC1,"325,167793596","0,916213463201239"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,027",nM,Ki,"10,57",CHEMBL4868554,,"InChI=1S/C16H20N2OS/c1-3-14(19)17-9-8-12-5-4-11-6-7-13-16(15(11)12)20-10(2)18-13/h6-7,12H,3-5,8-9H2,1-2H3,(H,17,19)",VTNCVEJDIUFDQY-UHFFFAOYSA-N,3,1,4,0,2,20,3,1,0,"-0,9",2021,Active,CCC(=O)NCCC1CCc2ccc3nc(C)sc3c21,"288,12963426","0,934508965262335"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,03",nM,Ki,"10,52",CHEMBL14417,,"InChI=1S/C38H48N2O4/c1-29(41)39-23-21-33-15-11-13-31-17-19-35(27-37(31)33)43-25-9-7-5-3-4-6-8-10-26-44-36-20-18-32-14-12-16-34(38(32)28-36)22-24-40-30(2)42/h11-20,27-28H,3-10,21-26H2,1-2H3,(H,39,41)(H,40,42)",CPNALNLIIHYJQS-UHFFFAOYSA-N,4,2,19,2,4,44,6,2,2,"-0,27",2003,Active,CC(=O)NCCc1cccc2ccc(OCCCCCCCCCCOc3ccc4cccc(CCNC(C)=O)c4c3)cc12,"596,361408016","0,107826077187848"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,03",nM,Ki,"10,52",CHEMBL3612603,,"InChI=1S/C15H22N2O2/c1-4-15(18)16-10-11-8-9-12-13(17(11)2)6-5-7-14(12)19-3/h5-7,11H,4,8-10H2,1-3H3,(H,16,18)",ZSELWOXQYWTXNS-UHFFFAOYSA-N,3,1,4,0,1,19,4,1,0,"-0,65",2015,Active,CCC(=O)NCC1CCc2c(OC)cccc2N1C,"262,168127944","0,901751871087137"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,03",nM,IC50,"10,52",CHEMBL3648359,,"InChI=1S/C16H20N2O2/c1-3-14(19)17-9-8-12-5-4-11-6-7-13-16(15(11)12)20-10(2)18-13/h6-7,12H,3-5,8-9H2,1-2H3,(H,17,19)/t12-/m0/s1",JROBZLKCLLSHNV-LBPRGKRZSA-N,3,1,4,0,2,20,4,1,0,"-0,31",2013,Active,CCC(=O)NCC[C@@H]1CCc2ccc3nc(C)oc3c21,"272,15247788","0,930173686687276"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,03",nM,Ki,"10,52",CHEMBL130214,,"InChI=1S/C18H21NO2/c1-3-5-16(20)19-11-14-10-13-7-4-6-12-8-9-15(21-2)18(14)17(12)13/h4,6-9,14H,3,5,10-11H2,1-2H3,(H,19,20)",UKUFESJWXYHERJ-UHFFFAOYSA-N,2,1,5,0,2,21,3,1,0,"-0,05",2000,Active,CCCC(=O)NCC1Cc2cccc3ccc(OC)c1c23,"283,157228912","0,912959508869489"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,03",nM,Ki,"10,52",CHEMBL2314259,,"InChI=1S/C16H17NO3/c1-11(18)17-9-8-14-15-10-13(19-2)6-4-12(15)5-7-16(14)20-3/h4-10H,1-3H3,(H,17,18)/b9-8+",HMYFXYOFPXZULT-CMDGGOBGSA-N,3,1,4,0,2,20,4,1,0,"0,19",2013,Active,COc1ccc2ccc(OC)c(/C=C/NC(C)=O)c2c1,"271,120843404","0,929625933628707"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,032",nM,Ki,"10,49",CHEMBL1774516,,"InChI=1S/C18H20F3NO2/c1-10(2)14-9-11-3-4-15-13(6-8-24-15)16(11)12(14)5-7-22-17(23)18(19,20)21/h3-4,10H,5-9H2,1-2H3,(H,22,23)",AGOKJHZXFUZZRR-UHFFFAOYSA-N,2,1,4,0,1,24,3,1,0,"0,05",2011,Active,CC(C)C1=C(CCNC(=O)C(F)(F)F)c2c(ccc3c2CCO3)C1,"339,14461354","0,909177087638235"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,035",nM,EC50,"10,46",CHEMBL4852096,,"InChI=1S/C14H18ClN3O3/c1-4-21-14-17-11-7-10(15)13(20-3)8-12(11)18(14)6-5-16-9(2)19/h7-8H,4-6H2,1-3H3,(H,16,19)",LRRDNGSYVNSAEO-UHFFFAOYSA-N,5,1,6,0,2,21,6,1,0,"-1,49",2021,Active,CCOc1nc2cc(Cl)c(OC)cc2n1CCNC(C)=O,"311,103669116","0,888228147313105"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,036",nM,EC50,"10,44",CHEMBL4848885,,"InChI=1S/C15H21N3O3/c1-4-21-15-17-13-7-6-12(20-3)10-14(13)18(15)9-5-8-16-11(2)19/h6-7,10H,4-5,8-9H2,1-3H3,(H,16,19)",HJOUELOCKKMZBA-UHFFFAOYSA-N,5,1,7,0,2,21,6,1,0,"-1,24",2021,Active,CCOc1nc2ccc(OC)cc2n1CCCNC(C)=O,"291,158291532","0,79210188108583"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,037",nM,Ki,"10,43",CHEMBL3648362,,"InChI=1S/C15H18N2OS/c1-9(18)16-8-7-12-4-3-11-5-6-13-15(14(11)12)19-10(2)17-13/h5-6,12H,3-4,7-8H2,1-2H3,(H,16,18)",JDFVYDLICOGWLH-UHFFFAOYSA-N,3,1,3,0,2,19,3,1,0,"-0,72",2021,Active,CC(=O)NCCC1CCc2ccc3nc(C)sc3c21,"274,113984196","0,93382590055635"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,037",nM,EC50,"10,43",CHEMBL4852440,,"InChI=1S/C15H19N3O3/c1-3-20-15-17-12-4-5-13-11(6-9-21-13)14(12)18(15)8-7-16-10(2)19/h4-5H,3,6-9H2,1-2H3,(H,16,19)",ACDRXLLSQSDDRX-UHFFFAOYSA-N,5,1,5,0,2,21,6,1,0,"-0,88",2021,Active,CCOc1nc2ccc3c(c2n1CCNC(C)=O)CCO3,"289,142641468","0,905776356820941"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,038",nM,IC50,"10,42",CHEMBL3648363,,"InChI=1S/C15H18N2OS/c1-9(18)16-8-7-12-4-3-11-5-6-13-15(14(11)12)19-10(2)17-13/h5-6,12H,3-4,7-8H2,1-2H3,(H,16,18)/t12-/m0/s1",JDFVYDLICOGWLH-LBPRGKRZSA-N,3,1,3,0,2,19,3,1,0,"-0,72",2013,Active,CC(=O)NCC[C@@H]1CCc2ccc3nc(C)sc3c21,"274,113984196","0,93382590055635"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,039",nM,Ki,"10,41",CHEMBL1802026,,"InChI=1S/C16H21N3O2/c1-3-13-11(5-8-17-15(20)4-2)16-12-7-10-21-14(12)6-9-19(16)18-13/h6,9H,3-5,7-8,10H2,1-2H3,(H,17,20)",YADLGPNBFFIGRF-UHFFFAOYSA-N,4,1,5,0,2,21,5,1,0,"-0,71",2011,Active,CCC(=O)NCCc1c(CC)nn2ccc3c(c12)CCO3,"287,163376912","0,913534541631569"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,04",nM,EC50,"10,4",CHEMBL4859677,,"InChI=1S/C14H19N3O3/c1-4-20-14-16-12-6-5-11(19-3)9-13(12)17(14)8-7-15-10(2)18/h5-6,9H,4,7-8H2,1-3H3,(H,15,18)",MRWHUOOPUIAFSB-UHFFFAOYSA-N,5,1,6,0,2,20,6,1,0,"-1,34",2021,Active,CCOc1nc2ccc(OC)cc2n1CCNC(C)=O,"277,142641468","0,870309354989683"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,04",nM,Ki,"10,4",CHEMBL94838,,"InChI=1S/C19H20N2O3/c1-20-19(22)21-11-10-15-16-12-14(23-2)8-9-17(16)24-18(15)13-6-4-3-5-7-13/h3-9,12H,10-11H2,1-2H3,(H2,20,21,22)",SLGNYFFUQQDDSO-UHFFFAOYSA-N,3,2,5,0,3,24,5,2,0,"-0,38",2002,Active,CNC(=O)NCCc1c(-c2ccccc2)oc2ccc(OC)cc12,"324,1473925","0,753821868286012"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,04",nM,Ki,"10,4",CHEMBL1823015,,"InChI=1S/C18H19N3O2/c1-12(22)19-11-10-14-17(13-6-4-3-5-7-13)20-15-8-9-16(23-2)21-18(14)15/h3-9,20H,10-11H2,1-2H3,(H,19,22)",ALALJKSOACBDAH-UHFFFAOYSA-N,3,2,5,0,3,23,5,2,0,"-0,9",2011,Active,COc1ccc2[nH]c(-c3ccccc3)c(CCNC(C)=O)c2n1,"309,147726848","0,761278392076417"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,04",nM,Ki,"10,4",CHEMBL2314255,,"InChI=1S/C15H15NO2/c1-11(17)16-9-8-13-5-3-4-12-6-7-14(18-2)10-15(12)13/h3-10H,1-2H3,(H,16,17)/b9-8+",DRQVIDXCXZPVOA-CMDGGOBGSA-N,2,1,3,0,2,18,3,1,0,"0,1",2013,Active,COc1ccc2cccc(/C=C/NC(C)=O)c2c1,"241,11027872","0,896781414790312"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,04",nM,Ki,"10,4",CHEMBL3765540,,"InChI=1S/C18H18N2O3/c1-12(21)19-11-10-14-17-15(8-9-16(20-17)22-2)23-18(14)13-6-4-3-5-7-13/h3-9H,10-11H2,1-2H3,(H,19,21)",LZQVDDXJOZFBFA-UHFFFAOYSA-N,4,1,5,0,3,23,5,1,0,"-0,56",2016,Active,COc1ccc2oc(-c3ccccc3)c(CCNC(C)=O)c2n1,"310,131742436","0,785847925886632"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,042",nM,EC50,"10,38",CHEMBL4854625,,"InChI=1S/C13H17N3O3/c1-9(17)14-6-7-16-12-8-10(18-2)4-5-11(12)15-13(16)19-3/h4-5,8H,6-7H2,1-3H3,(H,14,17)",OSKMTHQTYBZVLY-UHFFFAOYSA-N,5,1,5,0,2,19,6,1,0,"-1,16",2021,Active,COc1ccc2nc(OC)n(CCNC(C)=O)c2c1,"263,126991404","0,879669591594416"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,042",nM,EC50,"10,38",CHEMBL4873903,,"InChI=1S/C14H17N3O3/c1-9(18)15-6-7-17-13-10-5-8-20-12(10)4-3-11(13)16-14(17)19-2/h3-4H,5-8H2,1-2H3,(H,15,18)",HIZPNVPXLSHAHA-UHFFFAOYSA-N,5,1,4,0,2,20,6,1,0,"-0,67",2021,Active,COc1nc2ccc3c(c2n1CCNC(C)=O)CCO3,"275,126991404","0,907671062844269"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,044",nM,Ki,"10,36",CHEMBL1802027,,"InChI=1S/C16H19N3O2/c1-10(20)17-7-4-13-15(11-2-3-11)18-19-8-5-14-12(16(13)19)6-9-21-14/h5,8,11H,2-4,6-7,9H2,1H3,(H,17,20)",RDQFXRPWPORRHK-UHFFFAOYSA-N,4,1,4,0,2,21,5,1,0,"-0,46",2011,Active,CC(=O)NCCc1c(C2CC2)nn2ccc3c(c12)CCO3,"285,147726848","0,932065187792676"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,045",nM,Ki,"10,35",CHEMBL1774512,,"InChI=1S/C15H17NO2/c1-10(17)16-8-6-12-3-2-11-4-5-14-13(15(11)12)7-9-18-14/h3-5H,2,6-9H2,1H3,(H,16,17)",ZESOQCVBGGCKFO-UHFFFAOYSA-N,2,1,3,0,1,18,3,1,0,"0,43",2011,Active,CC(=O)NCCC1=CCc2ccc3c(c21)CCO3,"243,125928784","0,882413178540693"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,05",nM,Ki,"10,3",CHEMBL14136,,"InChI=1S/C36H44N2O4/c1-27(39)37-21-19-31-13-9-11-29-15-17-33(25-35(29)31)41-23-7-5-3-4-6-8-24-42-34-18-16-30-12-10-14-32(36(30)26-34)20-22-38-28(2)40/h9-18,25-26H,3-8,19-24H2,1-2H3,(H,37,39)(H,38,40)",HGANNAJDFZSXBM-UHFFFAOYSA-N,4,2,17,2,4,42,6,2,2,"-0,28",2003,Active,CC(=O)NCCc1cccc2ccc(OCCCCCCCCOc3ccc4cccc(CCNC(C)=O)c4c3)cc12,"568,330107888","0,132694314733446"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,05",nM,Ki,"10,3",CHEMBL273787,,"InChI=1S/C33H38N2O4/c1-24(36)34-18-16-28-10-6-8-26-12-14-30(22-32(26)28)38-20-4-3-5-21-39-31-15-13-27-9-7-11-29(33(27)23-31)17-19-35-25(2)37/h6-15,22-23H,3-5,16-21H2,1-2H3,(H,34,36)(H,35,37)",ZXCZVCUUILSBAR-UHFFFAOYSA-N,4,2,14,2,4,39,6,2,2,"-0,3",2003,Active,CC(=O)NCCc1cccc2ccc(OCCCCCOc3ccc4cccc(CCNC(C)=O)c4c3)cc12,"526,283157696","0,198315912020643"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,05",nM,Ki,"10,3",CHEMBL2112700,,"InChI=1S/C23H26N2O2/c1-16(26)24-15-18-14-20(18)19-11-7-12-21-23(19)27-22(25-21)13-6-5-10-17-8-3-2-4-9-17/h2-4,7-9,11-12,18,20H,5-6,10,13-15H2,1H3,(H,24,26)/t18-,20+/m0/s1",YSLIKCKRXZNCIC-AZUAARDMSA-N,3,1,8,0,3,27,4,1,0,"-0,16",2004,Active,CC(=O)NC[C@@H]1C[C@H]1c1cccc2nc(CCCCc3ccccc3)oc12,"362,199428072","0,594362105537837"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,05",nM,Ki,"10,3",CHEMBL2112727,,"InChI=1S/C16H20N2O2/c1-3-14(19)17-9-10-8-12(10)11-6-5-7-13-16(11)20-15(4-2)18-13/h5-7,10,12H,3-4,8-9H2,1-2H3,(H,17,19)/t10-,12+/m0/s1",ANKIVXZVMSJHIB-CMPLNLGQSA-N,3,1,5,0,2,20,4,1,0,"-0,58",2004,Active,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2nc(CC)oc12,"272,15247788","0,90988600729306"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,05",nM,Ki,"10,3",CHEMBL2112690,,"InChI=1S/C24H28N2O2/c1-2-22(27)25-16-18-15-20(18)19-12-8-13-21-24(19)28-23(26-21)14-7-6-11-17-9-4-3-5-10-17/h3-5,8-10,12-13,18,20H,2,6-7,11,14-16H2,1H3,(H,25,27)/t18-,20+/m0/s1",DHCHKDDLRCAHHM-AZUAARDMSA-N,3,1,9,1,3,28,4,1,1,"-0,33",2004,Active,CCC(=O)NC[C@@H]1C[C@H]1c1cccc2nc(CCCCc3ccccc3)oc12,"376,215078136","0,533393823816754"
P48039,SINGLE PROTEIN,Melatonin receptor 1A,CHEMBL1945,"0,05",nM,Ki,"10,3",CHEMBL19026,,"InChI=1S/C25H32N2O2/c1-2-9-23(28)26-17-19-16-21(19)20-13-8-14-22-25(20)29-24(27-22)15-7-6-12-18-10-4-3-5-11-18/h3-5,8,10-11,13-14,19,21,24,27H,2,6-7,9,12,15-17H2,1H3,(H,26,28)/t19-,21+,24?/m0/s1",VKTMPSYAAVEMEO-WXFOFVMLSA-N,3,2,10,1,2,29,4,2,1,"0,31",2004,Active,CCCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1OC(CCCCc1ccccc1)N2,"392,246378264","0,543066337876547"
