accession,target_type,pref_name,chembl_id,standard_value,standard_units,standard_type,pchembl_value,chembl_id_ligand,max_phase,standard_inchi,standard_inchi_key,hba,hbd,rtb,num_ro5_violations,aromatic_rings,heavy_atoms,hba_lipinski,hbd_lipinski,num_lipinski_ro5_violations,np_likeness_score,year,Activity_type,canonical_smiles (Canonical),ExactMW,QED
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"0,85",nM,IC50,"9,07",CHEMBL3415795,,"InChI=1S/C13H14BrN.ClH/c1-4-9-15(3)10-11(2)12-5-7-13(14)8-6-12;/h1,5-8H,2,9-10H2,3H3;1H",PYKQNVNZZTYKHZ-UHFFFAOYSA-N,1,0,4,0,1,15,1,0,0,"-0,75",2015,Active,C#CCN(C)CC(=C)c1ccc(Br)cc1,"263,030961548","0,755450093933338"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"0,85",nM,IC50,"9,07",CHEMBL3415795,,"InChI=1S/C13H14BrN.ClH/c1-4-9-15(3)10-11(2)12-5-7-13(14)8-6-12;/h1,5-8H,2,9-10H2,3H3;1H",PYKQNVNZZTYKHZ-UHFFFAOYSA-N,1,0,4,0,1,15,1,0,0,"-0,75",2015,Active,Cl,"35,976677712","0,365164323793895"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"1,0",nM,IC50,"9,0",CHEMBL3415817,,"InChI=1S/C13H13Cl2N.C2H2O4/c1-4-7-16(3)9-10(2)11-5-6-12(14)13(15)8-11;3-1(4)2(5)6/h1,5-6,8H,2,7,9H2,3H3;(H,3,4)(H,5,6)",CWUNVNVQJSBWPG-UHFFFAOYSA-N,1,0,4,0,1,16,1,0,0,"-1,21",2015,Active,C#CCN(C)CC(=C)c1ccc(Cl)c(Cl)c1,"253,042504776","0,74224583224692"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"1,0",nM,Ki,"9,0",CHEMBL4757953,,"InChI=1S/C25H20ClN3O4/c1-32-19-13-10-18(11-14-19)21(15-12-17-6-2-3-7-20(17)26)27-28-24(30)16-29-22-8-4-5-9-23(22)33-25(29)31/h2-15H,16H2,1H3,(H,28,30)/b15-12+,27-21+",WQKIPOGBSJTQFS-CNZWSCFVSA-N,6,1,7,0,4,33,7,1,0,"-1,46",2021,Active,COc1ccc(C(/C=C/c2ccccc2Cl)=N/NC(=O)Cn2c(=O)oc3ccccc32)cc1,"461,1142338","0,324328159357852"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"1,0",nM,Ki,"9,0",CHEMBL4748517,,"InChI=1S/C25H20ClN3O4/c1-32-17-12-10-16(11-13-17)20-14-22(18-6-2-3-7-19(18)26)29(27-20)24(30)15-28-21-8-4-5-9-23(21)33-25(28)31/h2-13,22H,14-15H2,1H3",PMUVGQZJKYSSAO-UHFFFAOYSA-N,6,0,5,0,4,33,7,0,0,"-1,52",2021,Active,COc1ccc(C2=NN(C(=O)Cn3c(=O)oc4ccccc43)C(c3ccccc3Cl)C2)cc1,"461,1142338","0,433731505047907"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"1,0",nM,Ki,"9,0",CHEMBL4761363,,"InChI=1S/C25H21N3O4/c1-31-20-11-7-8-18(16-20)14-15-21(19-9-3-2-4-10-19)26-27-24(29)17-28-22-12-5-6-13-23(22)32-25(28)30/h2-16H,17H2,1H3,(H,27,29)/b15-14+,26-21+",VKDLFZVHGCWHBK-ZNNDOPIPSA-N,6,1,7,0,4,32,7,1,0,"-1,19",2021,Active,COc1cccc(/C=C/C(=N\NC(=O)Cn2c(=O)oc3ccccc32)c2ccccc2)c1,"427,153206152","0,358727095721377"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"1,0",nM,Ki,"9,0",CHEMBL4787184,,"InChI=1S/C25H20ClN3O4/c1-32-22-10-6-5-9-18(22)11-13-20(17-7-3-2-4-8-17)27-28-24(30)16-29-21-15-19(26)12-14-23(21)33-25(29)31/h2-15H,16H2,1H3,(H,28,30)/b13-11+,27-20+",LPASNIOHJFWHJR-LSPNWHOCSA-N,6,1,7,0,4,33,7,1,0,"-1,34",2021,Active,COc1ccccc1/C=C/C(=N\NC(=O)Cn1c(=O)oc2ccc(Cl)cc21)c1ccccc1,"461,1142338","0,324328159357852"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"1,0",nM,Ki,"9,0",CHEMBL4762228,,"InChI=1S/C25H19Cl2N3O4/c1-33-22-9-5-3-7-18(22)20(12-10-16-6-2-4-8-19(16)27)28-29-24(31)15-30-21-14-17(26)11-13-23(21)34-25(30)32/h2-14H,15H2,1H3,(H,29,31)/b12-10+,28-20+",OTGKIAROBJFHHJ-HLVAAXJRSA-N,6,1,7,1,4,34,7,1,1,"-1,5",2021,Active,COc1ccccc1C(/C=C/c1ccccc1Cl)=N/NC(=O)Cn1c(=O)oc2ccc(Cl)cc21,"495,075261448","0,283593387100353"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"1,0",nM,Ki,"9,0",CHEMBL4787516,,"InChI=1S/C24H19N3O3/c28-23(17-27-21-13-7-8-14-22(21)30-24(27)29)26-25-20(19-11-5-2-6-12-19)16-15-18-9-3-1-4-10-18/h1-16H,17H2,(H,26,28)/b16-15+,25-20+",MUVRMWWPDCSDLD-DEWWSIIASA-N,5,1,6,0,4,30,6,1,0,"-1,16",2021,Active,O=C(Cn1c(=O)oc2ccccc21)N/N=C(\C=C\c1ccccc1)c1ccccc1,"397,142641468","0,396822485562748"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"1,4",nM,IC50,"8,85",CHEMBL3415783,,"InChI=1S/C20H20FNO.C2H2O4/c1-4-12-22(3)14-16(2)18-7-5-6-17(13-18)15-23-20-10-8-19(21)9-11-20;3-1(4)2(5)6/h1,5-11,13H,2,12,14-15H2,3H3;(H,3,4)(H,5,6)",WAALBIUSMUHHEO-UHFFFAOYSA-N,2,0,7,0,2,23,2,0,0,"-1,13",2015,Active,C#CCN(C)CC(=C)c1cccc(COc2ccc(F)cc2)c1,"309,15289248","0,717298112583657"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"1,445",nM,IC50,"8,84",CHEMBL3319257,,"InChI=1S/C15H11Cl2N3O/c1-20-8-10-6-9(2-5-14(10)19-20)15(21)18-11-3-4-12(16)13(17)7-11/h2-8H,1H3,(H,18,21)",IJGQJSMRACUEMU-UHFFFAOYSA-N,3,1,2,0,3,21,4,1,0,"-1,98",2017,Active,Cn1cc2cc(C(=O)Nc3ccc(Cl)c(Cl)c3)ccc2n1,"319,027917332","0,77148556443064"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"1,9",nM,IC50,"8,72",CHEMBL3415611,,"InChI=1S/C19H18FNO.C2H2O4/c1-3-10-21-13-15(2)17-7-5-9-19(12-17)22-14-16-6-4-8-18(20)11-16;3-1(4)2(5)6/h1,4-9,11-12,21H,2,10,13-14H2;(H,3,4)(H,5,6)",ITIUIMALJWNJLW-UHFFFAOYSA-N,2,1,7,0,2,22,2,1,0,"-1,19",2015,Active,C#CCNCC(=C)c1cccc(OCc2cccc(F)c2)c1,"295,137242416","0,621791533003736"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"2,0",nM,Ki,"8,7",CHEMBL293004,,"InChI=1S/C18H18N2O3/c1-12(21)20-17(15-5-3-4-6-18(15)23-2)11-16(19-20)13-7-9-14(22)10-8-13/h3-10,17,22H,11H2,1-2H3",VYYPQTOHWMMVHV-UHFFFAOYSA-N,4,1,3,0,2,23,5,1,0,"-0,7",2004,Active,COc1ccccc1C1CC(c2ccc(O)cc2)=NN1C(C)=O,"310,131742436","0,947277923496912"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"2,3",nM,IC50,"8,64",CHEMBL3415816,,"InChI=1S/C13H13F2N.C2H2O4/c1-4-7-16(3)9-10(2)11-5-6-12(14)13(15)8-11;3-1(4)2(5)6/h1,5-6,8H,2,7,9H2,3H3;(H,3,4)(H,5,6)",LABZQJINYDQBKG-UHFFFAOYSA-N,1,0,4,0,1,16,1,0,0,"-1,57",2015,Active,C#CCN(C)CC(=C)c1ccc(F)c(F)c1,"221,101605856","0,706141531248866"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"2,7",nM,IC50,"8,57",CHEMBL1258610,,"InChI=1S/C24H19N5O/c1-28(2)18-14-12-17(13-15-18)23-26-27-24-21(22(30)16-8-4-3-5-9-16)25-19-10-6-7-11-20(19)29(23)24/h3-15H,1-2H3",JWLXTDYEUKLSEJ-UHFFFAOYSA-N,6,0,4,0,5,30,6,0,0,"-1,33",2010,Active,CN(C)c1ccc(-c2nnc3c(C(=O)c4ccccc4)nc4ccccc4n23)cc1,"393,158960228","0,427455559912441"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"2,7",nM,IC50,"8,57",CHEMBL1258839,,InChI=1S/C22H14N4O/c27-20(15-9-3-1-4-10-15)19-22-25-24-21(16-11-5-2-6-12-16)26(22)18-14-8-7-13-17(18)23-19/h1-14H,LUNLJDDDZUHJRI-UHFFFAOYSA-N,5,0,3,0,5,27,5,0,0,"-1,18",2010,Active,O=C(c1ccccc1)c1nc2ccccc2n2c(-c3ccccc3)nnc12,"350,116761068","0,458170114350479"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"2,8",nM,IC50,"8,55",CHEMBL1257814,,"InChI=1S/C23H20N4O/c1-16(18-11-13-19(28)14-12-18)26-27-23-22(15-17-7-3-2-4-8-17)24-20-9-5-6-10-21(20)25-23/h2-14,28H,15H2,1H3,(H,25,27)/b26-16+",NEMDCKWHZGBKKS-WGOQTCKBSA-N,5,2,5,0,4,28,5,2,0,"-0,66",2010,Active,C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1ccc(O)cc1,"368,16371126","0,393438823892886"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"3,0",nM,IC50,"8,52",CHEMBL4161420,,"InChI=1S/C26H24N6O2S2/c1-17-8-12-20(13-9-17)28-26(35)29-27-16-19-10-14-21(15-11-19)32-18(2)25-24(30-32)22-6-4-5-7-23(22)36(33,34)31(25)3/h4-16H,1-3H3,(H2,28,29,35)/b27-16+",UOIDFTJHTAJVGH-JVWAILMASA-N,6,2,4,1,4,36,8,2,1,"-2,0",2017,Active,Cc1ccc(NC(=S)N/N=C/c2ccc(-n3nc4c(c3C)N(C)S(=O)(=O)c3ccccc3-4)cc2)cc1,"516,140216008","0,233781856942076"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"3,4",nM,IC50,"8,47",CHEMBL3415805,,"InChI=1S/C11H13NS.ClH/c1-4-7-12(3)9-10(2)11-6-5-8-13-11;/h1,5-6,8H,2,7,9H2,3H3;1H",BEOBVKAPEKVAAI-UHFFFAOYSA-N,2,0,4,0,1,13,1,0,0,"-1,63",2015,Active,C#CCN(C)CC(=C)c1cccs1,"191,076870416","0,660189491061205"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"3,4",nM,IC50,"8,47",CHEMBL1257932,,"InChI=1S/C22H18N4O/c27-18-12-10-17(11-13-18)15-23-26-22-21(14-16-6-2-1-3-7-16)24-19-8-4-5-9-20(19)25-22/h1-13,15,27H,14H2,(H,25,26)/b23-15+",CCHUBZZZUSEZDY-HZHRSRAPSA-N,5,2,5,0,4,27,5,2,0,"-0,75",2010,Active,Oc1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1,"354,148061196","0,412288969981575"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"3,6",nM,Ki,"8,44",CHEMBL1645547,,"InChI=1S/C16H15F3N2O/c1-10-15-13(5-7-20-10)12-4-3-11(9-14(12)21-15)22-8-2-6-16(17,18)19/h3-5,7,9,21H,2,6,8H2,1H3",DTZUQYMIOUZBFU-UHFFFAOYSA-N,2,1,4,0,3,22,3,1,0,"-0,33",2011,Active,Cc1nccc2c1[nH]c1cc(OCCCC(F)(F)F)ccc12,"308,11364776","0,706530618791144"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"3,7",nM,IC50,"8,43",CHEMBL3415798,,"InChI=1S/C13H14FN.ClH/c1-4-9-15(3)10-11(2)12-5-7-13(14)8-6-12;/h1,5-8H,2,9-10H2,3H3;1H",IMQNKOHHICJYEW-UHFFFAOYSA-N,1,0,4,0,1,15,1,0,0,"-1,09",2015,Active,C#CCN(C)CC(=C)c1ccc(F)cc1,"203,111027668","0,67913445099055"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"3,78",nM,IC50,"8,42",CHEMBL488073,,"InChI=1S/C17H18O4/c1-10(18)9-20-15-8-7-13-12-5-3-4-6-14(12)17(19)21-16(13)11(15)2/h7-8H,3-6,9H2,1-2H3",FPBPSCOEWNGWAT-UHFFFAOYSA-N,4,0,3,0,2,21,4,0,0,"-0,32",2008,Active,CC(=O)COc1ccc2c3c(c(=O)oc2c1C)CCCC3,"286,120509056","0,813979001028296"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"3,9",nM,IC50,"8,41",CHEMBL3415793,,"InChI=1S/C13H14ClN.C2H2O4/c1-4-9-15(3)10-11(2)12-5-7-13(14)8-6-12;3-1(4)2(5)6/h1,5-8H,2,9-10H2,3H3;(H,3,4)(H,5,6)",FBKHQAFQQFUPEC-UHFFFAOYSA-N,1,0,4,0,1,15,1,0,0,"-0,94",2015,Active,C#CCN(C)CC(=C)c1ccc(Cl)cc1,"219,081477128","0,704324389815096"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"3,9",nM,Ki,"8,41",CHEMBL1645545,,"InChI=1S/C16H18N2O/c1-10(2)9-19-12-4-5-13-14-6-7-17-11(3)16(14)18-15(13)8-12/h4-8,10,18H,9H2,1-3H3",VRVCIYIVKIFEPH-UHFFFAOYSA-N,2,1,3,0,3,19,3,1,0,"0,03",2011,Active,Cc1nccc2c1[nH]c1cc(OCC(C)C)ccc12,"254,141913196","0,765026397254641"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"4,0",nM,IC50,"8,4",CHEMBL3398530,,"InChI=1S/C17H10ClN3O/c1-22-13-4-2-10(3-5-13)17-16(18)14-6-11(8-19)12(9-20)7-15(14)21-17/h2-7,21H,1H3",RTFXNOSCBHDQDX-UHFFFAOYSA-N,3,1,2,0,3,22,4,1,0,"-0,72",2015,Active,COc1ccc(-c2[nH]c3cc(C#N)c(C#N)cc3c2Cl)cc1,"307,05123962","0,769236226561516"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"4,0",nM,Ki,"8,4",CHEMBL4788778,,"InChI=1S/C25H20ClN3O4/c1-32-19-10-7-16(8-11-19)20-14-21(17-5-3-2-4-6-17)29(27-20)24(30)15-28-22-13-18(26)9-12-23(22)33-25(28)31/h2-13,21H,14-15H2,1H3",BKWYOBRPNMCRCV-UHFFFAOYSA-N,6,0,5,0,4,33,7,0,0,"-1,54",2021,Active,COc1ccc(C2=NN(C(=O)Cn3c(=O)oc4ccc(Cl)cc43)C(c3ccccc3)C2)cc1,"461,1142338","0,433731505047907"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"4,0",nM,Ki,"8,4",CHEMBL4764828,,"InChI=1S/C25H20ClN3O4/c1-32-22-12-6-3-9-18(22)20(15-14-17-8-2-4-10-19(17)26)27-28-24(30)16-29-21-11-5-7-13-23(21)33-25(29)31/h2-15H,16H2,1H3,(H,28,30)/b15-14+,27-20+",ALKGQEBJEVCRNU-SDKVNCLTSA-N,6,1,7,0,4,33,7,1,0,"-1,44",2021,Active,COc1ccccc1C(/C=C/c1ccccc1Cl)=N/NC(=O)Cn1c(=O)oc2ccccc21,"461,1142338","0,324328159357852"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"4,0",nM,Ki,"8,4",CHEMBL303112,,"InChI=1S/C18H18N2O4/c1-11(21)20-16(14-5-3-4-6-18(14)24-2)10-15(19-20)13-8-7-12(22)9-17(13)23/h3-9,16,22-23H,10H2,1-2H3",FXEKMJTZMPNOOW-UHFFFAOYSA-N,5,2,3,0,2,24,6,2,0,"-0,35",2004,Active,COc1ccccc1C1CC(c2ccc(O)cc2O)=NN1C(C)=O,"326,126657056","0,908437966097515"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"4,0",nM,Ki,"8,4",CHEMBL4794193,,"InChI=1S/C25H21N3O3/c1-17-11-13-19(14-12-17)22-15-20(18-7-3-2-4-8-18)26-28(22)24(29)16-27-21-9-5-6-10-23(21)31-25(27)30/h2-14,22H,15-16H2,1H3",COLAZIIUILQRBH-UHFFFAOYSA-N,5,0,4,0,4,31,6,0,0,"-1,54",2021,Active,Cc1ccc(C2CC(c3ccccc3)=NN2C(=O)Cn2c(=O)oc3ccccc32)cc1,"411,158291532","0,503352860096517"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"4,0",nM,Ki,"8,4",CHEMBL2437020,,"InChI=1S/C23H20N2O3/c1-16-11-13-17(14-12-16)21-15-20(19-9-5-6-10-22(19)26)24-25(21)23(27)28-18-7-3-2-4-8-18/h2-14,21,26H,15H2,1H3",FCXZXEWDBADHAJ-UHFFFAOYSA-N,4,1,3,1,3,28,5,1,1,"-0,72",2013,Active,Cc1ccc(C2CC(c3ccccc3O)=NN2C(=O)Oc2ccccc2)cc1,"372,1473925","0,699649289304601"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"4,1",nM,IC50,"8,39",CHEMBL3415819,,"InChI=1S/C14H16ClN.C2H2O4/c1-5-8-16(4)10-12(3)13-6-7-14(15)11(2)9-13;3-1(4)2(5)6/h1,6-7,9H,3,8,10H2,2,4H3;(H,3,4)(H,5,6)",SVNMOKUVSACKEL-UHFFFAOYSA-N,1,0,4,0,1,16,1,0,0,"-1,29",2015,Active,C#CCN(C)CC(=C)c1ccc(Cl)c(C)c1,"233,097127192","0,722211797298531"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"4,3",nM,Ki,"8,37",CHEMBL1645548,,"InChI=1S/C19H22N2O/c1-13-19-17(9-10-20-13)16-8-7-15(11-18(16)21-19)22-12-14-5-3-2-4-6-14/h7-11,14,21H,2-6,12H2,1H3",XPNBZXYLKBNCSU-UHFFFAOYSA-N,2,1,3,0,3,22,3,1,0,"-0,03",2011,Active,Cc1nccc2c1[nH]c1cc(OCC3CCCCC3)ccc12,"294,173213324","0,739149610674156"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"4,4",nM,Ki,"8,36",CHEMBL4169527,,"InChI=1S/C20H18F2N4OS/c21-15-3-6-17(18(22)11-15)19-13-28-20(24-19)25-23-12-14-1-4-16(5-2-14)26-7-9-27-10-8-26/h1-6,11-13H,7-10H2,(H,24,25)/b23-12+",KZVSBJZVZNNZGE-FSJBWODESA-N,6,1,5,0,3,28,5,1,0,"-2,42",2018,Active,Fc1ccc(-c2csc(N/N=C/c3ccc(N4CCOCC4)cc3)n2)c(F)c1,"400,116938636","0,510414416291142"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"5,0",nM,Ki,"8,3",CHEMBL1645544,,"InChI=1S/C15H14N2O/c1-3-8-18-11-4-5-12-13-6-7-16-10(2)15(13)17-14(12)9-11/h3-7,9,17H,1,8H2,2H3",JBSMSTGKQFHUBO-UHFFFAOYSA-N,2,1,3,0,3,18,3,1,0,"0,17",2011,Active,C=CCOc1ccc2c(c1)[nH]c1c(C)nccc12,"238,110613068","0,707962306411715"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"5,0",nM,Ki,"8,3",CHEMBL269538,"0,5","InChI=1S/C13H12N2O/c1-8-13-11(5-6-14-8)10-4-3-9(16-2)7-12(10)15-13/h3-7,15H,1-2H3",BXNJHAXVSOCGBA-UHFFFAOYSA-N,2,1,1,0,3,16,3,1,0,"0,29",2010,Active,COc1ccc2c(c1)[nH]c1c(C)nccc12,"212,094963004","0,672864251026778"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"5,0",nM,Ki,"8,3",CHEMBL4744188,,"InChI=1S/C26H23N3O4/c1-17-11-12-24-23(13-17)28(26(31)33-24)16-25(30)29-22(19-9-6-10-20(14-19)32-2)15-21(27-29)18-7-4-3-5-8-18/h3-14,22H,15-16H2,1-2H3",KLJIRNNLIPCYIE-UHFFFAOYSA-N,6,0,5,0,4,33,7,0,0,"-1,5",2021,Active,COc1cccc(C2CC(c3ccccc3)=NN2C(=O)Cn2c(=O)oc3ccc(C)cc32)c1,"441,168856216","0,462985671593186"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"5,0",nM,Ki,"8,3",CHEMBL1645550,,"InChI=1S/C20H18N2O/c1-14-20-18(9-11-21-14)17-8-7-16(13-19(17)22-20)23-12-10-15-5-3-2-4-6-15/h2-9,11,13,22H,10,12H2,1H3",HVODEZHVACXTKZ-UHFFFAOYSA-N,2,1,4,0,4,23,3,1,0,"0,01",2011,Active,Cc1nccc2c1[nH]c1cc(OCCc3ccccc3)ccc12,"302,141913196","0,59580857663101"
P21397,SINGLE PROTEIN,Monoamine oxidase A,CHEMBL1951,"5,0",nM,Ki,"8,3",CHEMBL86304,"4,0","InChI=1S/C13H17ClN2O2/c14-12-3-1-11(2-4-12)13(17)15-5-6-16-7-9-18-10-8-16/h1-4H,5-10H2,(H,15,17)",YHXISWVBGDMDLQ-UHFFFAOYSA-N,3,1,4,0,1,18,4,1,0,"-2,06",2011,Active,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,"268,097855464","0,897630623319746"
